# x y som_x som_y cluster b_Alpha b_Bravo b_Charlie b_Delta Alpha Bravo Charlie Delta
340200.000000 7452000.000000 6 0 5 9996.416992 19.992870 1.999289 3498.753174 9966.418945 29.899256 1.993284 3986.567383
340200.000000 7452100.000000 45 23 4 10980.782227 34.938850 0.998253 5989.517578 10023.489258 30.070467 2.004698 4009.395752
340200.000000 7452200.000000 48 13 0 19936.490234 49.841232 9.968246 4984.122559 10007.337891 30.022015 2.001468 4002.935303
340200.000000 7452300.000000 48 29 4 10941.833984 34.814938 0.994712 5968.273926 10045.020508 30.135061 2.009004 4018.008057
340200.000000 7452400.000000 13 8 2 10350.688477 28.285395 1.643009 4535.845703 9929.779297 29.789337 1.985956 3971.911621
340200.000000 7452500.000000 33 24 4 10988.171875 34.896160 1.038653 5940.581055 10041.434570 30.124304 2.008287 4016.573975
340200.000000 7452600.000000 18 13 2 10392.514648 29.027712 1.598458 4649.574707 9961.724609 29.885174 1.992345 3984.689697
340200.000000 7452700.000000 47 13 0 19936.373047 49.840927 9.968187 4984.093262 10001.688477 30.005066 2.000338 4000.675293
340200.000000 7452800.000000 43 48 5 10073.958984 30.221878 2.014791 4029.583496 10084.733398 30.254200 2.016947 4033.893311
340200.000000 7452900.000000 45 14 0 19960.832031 49.902084 9.980416 4990.208008 9986.570312 29.959709 1.997314 3994.627930
340200.000000 7453000.000000 20 4 0 20089.343750 50.223362 10.044673 5022.335938 9926.250977 29.778753 1.985250 3970.500488
340200.000000 7453100.000000 13 8 2 10350.688477 28.285395 1.643009 4535.845703 9929.813477 29.789442 1.985963 3971.925537
340200.000000 7453200.000000 36 32 5 10060.647461 30.181938 2.012130 4024.258789 10060.721680 30.182165 2.012144 4024.288574
340200.000000 7453300.000000 18 13 2 10392.514648 29.027712 1.598458 4649.574707 9962.958984 29.888878 1.992592 3985.183838
340200.000000 7453400.000000 12 11 2 10347.701172 28.394825 1.644089 4538.464844 9926.916992 29.780752 1.985383 3970.766846
340200.000000 7453500.000000 47 47 5 10081.056641 30.243170 2.016211 4032.422852 10081.055664 30.243168 2.016211 4032.422363
340200.000000 7453600.000000 11 8 2 10335.012695 28.077723 1.658324 4498.496582 9903.499023 29.710497 1.980700 3961.399658
340200.000000 7453700.000000 15 9 2 10372.548828 28.594534 1.619858 4591.176758 9923.578125 29.770735 1.984716 3969.431152
340200.000000 7453800.000000 19 1 2 10390.330078 28.382685 1.607646 4604.750977 9981.084961 29.943256 1.996217 3992.434082
340200.000000 7453900.000000 45 47 5 10077.350586 30.232046 2.015471 4030.941162 10082.388672 30.247166 2.016478 4032.955322
340200.000000 7454000.000000 27 34 5 10048.185547 30.144554 2.009637 4019.274170 10066.255859 30.198769 2.013251 4026.502441
340200.000000 7454100.000000 40 19 4 10985.971680 34.955360 0.998725 5992.347656 10021.736328 30.065210 2.004347 4008.694580
340200.000000 7454200.000000 10 3 5 9935.053711 19.870110 1.987011 3477.269043 9944.434570 29.833303 1.988887 3977.773926
340200.000000 7454300.000000 11 8 2 10335.012695 28.077723 1.658324 4498.496582 9906.219727 29.718660 1.981244 3962.488037
340200.000000 7454400.000000 14 2 2 10337.663086 27.800716 1.661746 4481.674316 9947.680664 29.843040 1.989536 3979.072266
340200.000000 7454500.000000 20 20 5 10029.238281 30.087713 2.005847 4011.695312 10029.625000 30.088875 2.005925 4011.850098
340200.000000 7454600.000000 46 22 4 10984.492188 34.950657 0.998590 5991.541504 10021.924805 30.065775 2.004385 4008.770020
340200.000000 7454700.000000 46 22 4 10984.492188 34.950657 0.998590 5991.541504 10021.958984 30.065878 2.004392 4008.783691
340200.000000 7454800.000000 46 16 4 10987.515625 34.960278 0.998865 5993.190430 10006.116211 30.018349 2.001223 4002.446533
340200.000000 7454900.000000 18 3 2 10404.413086 28.597345 1.592402 4641.582520 9945.652344 29.836958 1.989130 3978.260986
340200.000000 7455000.000000 41 19 4 10985.709961 34.954529 0.998701 5992.205566 10022.295898 30.066889 2.004459 4008.918457
340200.000000 7455100.000000 47 40 2 10514.272461 32.553608 1.496380 5014.340820 10069.541016 30.208624 2.013908 4027.816406
340200.000000 7455200.000000 30 33 5 10049.901367 30.149704 2.009980 4019.960449 10066.374023 30.199121 2.013275 4026.549561
340200.000000 7455300.000000 36 37 5 10063.575195 30.190725 2.012715 4025.429932 10064.524414 30.193571 2.012905 4025.809570
340200.000000 7455400.000000 47 14 0 19934.470703 49.836174 9.967237 4983.617676 10000.875000 30.002625 2.000175 4000.349854
340200.000000 7455500.000000 48 12 0 19937.816406 49.844547 9.968910 4984.454102 9988.424805 29.965277 1.997685 3995.370117
340200.000000 7455600.000000 43 44 5 10076.790039 30.230347 2.015357 4030.715088 10080.218750 30.240656 2.016044 4032.087402
340200.000000 7455700.000000 11 2 5 9923.562500 19.847130 1.984712 3473.247803 9946.118164 29.838352 1.989223 3978.447021
340200.000000 7455800.000000 11 8 2 10335.012695 28.077723 1.658324 4498.496582 9904.053711 29.712162 1.980811 3961.621582
340200.000000 7455900.000000 15 9 2 10372.548828 28.594534 1.619858 4591.176758 9922.667969 29.768003 1.984534 3969.067139
340200.000000 7456000.000000 48 41 2 10496.257812 32.456825 1.518426 4972.934570 10069.266602 30.207800 2.013853 4027.706787
340200.000000 7456100.000000 41 49 5 10068.428711 30.205288 2.013686 4027.371826 10089.279297 30.267838 2.017856 4035.711670
340200.000000 7456200.000000 45 49 5 10080.769531 30.242306 2.016154 4032.307861 10083.532227 30.250597 2.016706 4033.412842
340200.000000 7456300.000000 17 4 2 10383.134766 28.386900 1.613040 4594.592285 9942.713867 29.828142 1.988543 3977.085693
340200.000000 7456400.000000 11 3 5 9920.903320 19.841795 1.984179 3472.314209 9944.018555 29.832056 1.988804 3977.607422
340200.000000 7456500.000000 15 9 2 10372.548828 28.594534 1.619858 4591.176758 9925.169922 29.775511 1.985034 3970.068115
340200.000000 7456600.000000 19 13 2 10399.423828 29.110447 1.591355 4666.020996 9963.963867 29.891893 1.992793 3985.585693
340200.000000 7456700.000000 45 14 0 19960.832031 49.902084 9.980416 4990.208008 9985.936523 29.957809 1.997187 3994.374512
340200.000000 7456800.000000 39 33 4 10751.111328 33.890110 1.168152 5609.872070 10061.622070 30.184866 2.012324 4024.648926
340200.000000 7456900.000000 18 13 2 10392.514648 29.027712 1.598458 4649.574707 9961.200195 29.883600 1.992240 3984.479980
340200.000000 7457000.000000 20 4 0 20089.343750 50.223362 10.044673 5022.335938 9926.502930 29.779509 1.985301 3970.601318
340200.000000 7457100.000000 45 14 0 19960.832031 49.902084 9.980416 4990.208008 9986.566406 29.959698 1.997313 3994.626465
340200.000000 7457200.000000 48 47 5 10081.452148 30.244354 2.016290 4032.580811 10081.480469 30.244442 2.016296 4032.592285
340200.000000 7457300.000000 18 4 2 10394.655273 28.521624 1.600870 4622.361328 9943.275391 29.829828 1.988655 3977.310303
340200.000000 7457400.000000 45 14 0 19960.832031 49.902084 9.980416 4990.208008 9984.341797 29.953026 1.996868 3993.736816
340200.000000 7457500.000000 19 13 2 10399.423828 29.110447 1.591355 4666.020996 9963.400391 29.890202 1.992680 3985.360107
340200.000000 7457600.000000 43 25 4 10962.859375 34.881824 0.996624 5979.742188 10043.742188 30.131226 2.008748 4017.496826
340200.000000 7457700.000000 28 24 4 10970.218750 34.765175 1.081339 5871.699219 10043.628906 30.130886 2.008726 4017.451660
340200.000000 7457800.000000 18 13 2 10392.514648 29.027712 1.598458 4649.574707 9960.753906 29.882261 1.992151 3984.301270
340200.000000 7457900.000000 11 8 2 10335.012695 28.077723 1.658324 4498.496582 9900.816406 29.702448 1.980163 3960.326416
340200.000000 7458000.000000 48 36 4 10832.891602 34.256939 1.111622 5739.759766 10062.043945 30.186131 2.012409 4024.817383
340200.000000 7458100.000000 46 15 0 19933.636719 49.834091 9.966819 4983.409180 9987.159180 29.961477 1.997432 3994.863770
340200.000000 7458200.000000 19 1 2 10390.330078 28.382685 1.607646 4604.750977 9981.822266 29.945467 1.996364 3992.729004
340200.000000 7458300.000000 49 40 2 10639.895508 33.225769 1.344327 5300.827148 10068.560547 30.205681 2.013712 4027.424072
340200.000000 7458400.000000 41 49 5 10068.428711 30.205288 2.013686 4027.371826 10089.887695 30.269663 2.017977 4035.955078
340200.000000 7458500.000000 44 45 5 10078.059570 30.234179 2.015610 4031.221436 10080.372070 30.241116 2.016074 4032.148926
340200.000000 7458600.000000 15 9 2 10372.548828 28.594534 1.619858 4591.176758 9925.882812 29.777647 1.985176 3970.353027
340200.000000 7458700.000000 45 14 0 19960.832031 49.902084 9.980416 4990.208008 9985.181641 29.955545 1.997036 3994.072754
340200.000000 7458800.000000 12 11 2 10347.701172 28.394825 1.644089 4538.464844 9927.651367 29.782955 1.985530 3971.060791
340200.000000 7458900.000000 36 29 4 10987.443359 34.960045 0.998858 5993.150391 10048.547852 30.145645 2.009710 4019.419189
340200.000000 7459000.000000 7 0 5 9994.623047 19.989277 1.998925 3498.118164 9969.817383 29.909452 1.993963 3987.927002
340200.000000 7459100.000000 13 4 2 10345.801758 27.956217 1.652057 4505.645508 9941.641602 29.824924 1.988328 3976.656494
340200.000000 7459200.000000 48 13 0 19936.490234 49.841232 9.968246 4984.122559 10006.884766 30.020655 2.001377 4002.753906
340200.000000 7459300.000000 18 13 2 10392.514648 29.027712 1.598458 4649.574707 9962.916016 29.888746 1.992583 3985.166260
340200.000000 7459400.000000 44 46 5 10075.733398 30.227213 2.015146 4030.292725 10081.875000 30.245625 2.016375 4032.749756
340200.000000 7459500.000000 6 0 5 9996.416992 19.992870 1.999289 3498.753174 9968.208984 29.904629 1.993642 3987.283691
340200.000000 7459600.000000 47 13 0 19936.373047 49.840927 9.968187 4984.093262 10001.305664 30.003918 2.000261 4000.522217
340200.000000 7459700.000000 47 14 0 19934.470703 49.836174 9.967237 4983.617676 10000.898438 30.002697 2.000180 4000.359619
340200.000000 7459800.000000 18 4 2 10394.655273 28.521624 1.600870 4622.361328 9943.702148 29.831108 1.988740 3977.480957
340200.000000 7459900.000000 19 1 2 10390.330078 28.382685 1.607646 4604.750977 9980.593750 29.941780 1.996119 3992.237305
340300.000000 7450000.000000 14 2 2 10337.663086 27.800716 1.661746 4481.674316 9947.667969 29.843004 1.989534 3979.067383
340300.000000 7450100.000000 22 19 4 11082.758789 35.263313 1.007524 6045.140625 10029.098633 30.087296 2.005820 4011.639404
340300.000000 7450200.000000 15 9 2 10372.548828 28.594534 1.619858 4591.176758 9925.279297 29.775839 1.985056 3970.111816
340300.000000 7450300.000000 27 21 4 11022.300781 35.015701 1.035201 5967.940430 10041.721680 30.125166 2.008344 4016.688721
340300.000000 7450400.000000 47 15 0 19934.347656 49.835873 9.967175 4983.586914 10003.924805 30.011774 2.000785 4001.569824
340300.000000 7450500.000000 12 8 2 10340.507812 28.165998 1.653122 4512.155273 9929.183594 29.787550 1.985837 3971.673340
340300.000000 7450600.000000 15 9 2 10372.548828 28.594534 1.619858 4591.176758 9921.720703 29.765163 1.984344 3968.688232
340300.000000 7450700.000000 43 49 5 10073.856445 30.221567 2.014772 4029.543457 10086.330078 30.258991 2.017266 4034.531982
340300.000000 7450800.000000 20 20 5 10029.238281 30.087713 2.005847 4011.695312 10029.648438 30.088945 2.005930 4011.859375
340300.000000 7450900.000000 44 23 4 10980.347656 34.937473 0.998213 5989.280762 10026.538086 30.079615 2.005308 4010.615234
340300.000000 7451000.000000 30 23 4 11007.822266 34.957336 1.041227 5950.234863 10042.037109 30.126112 2.008408 4016.814941
340300.000000 7451100.000000 47 13 0 19936.373047 49.840927 9.968187 4984.093262 10001.546875 30.004639 2.000309 4000.618652
340300.000000 7451200.000000 20 4 0 20089.343750 50.223362 10.044673 5022.335938 9926.820312 29.780460 1.985364 3970.728027
340300.000000 7451300.000000 35 34 5 10061.947266 30.185841 2.012389 4024.778320 10061.776367 30.185329 2.012355 4024.710693
340300.000000 7451400.000000 19 1 2 10390.330078 28.382685 1.607646 4604.750977 9982.416016 29.947247 1.996483 3992.966309
340300.000000 7451500.000000 43 49 5 10073.856445 30.221567 2.014772 4029.543457 10086.139648 30.258419 2.017228 4034.455811
340300.000000 7451600.000000 11 8 2 10335.012695 28.077723 1.658324 4498.496582 9903.625000 29.710876 1.980725 3961.450195
340300.000000 7451700.000000 42 48 5 10072.568359 30.217699 2.014513 4029.026367 10087.173828 30.261520 2.017435 4034.869385
340300.000000 7451800.000000 47 27 4 10959.402344 34.870834 0.996309 5977.856934 10043.859375 30.131578 2.008772 4017.543701
340300.000000 7451900.000000 42 48 5 10072.568359 30.217699 2.014513 4029.026367 10087.482422 30.262447 2.017497 4034.993164
340300.000000 7452000.000000 49 14 0 19933.763672 49.834408 9.966883 4983.440918 10008.691406 30.026073 2.001738 4003.476562
340300.000000 7452100.000000 46 14 0 19937.248047 49.843121 9.968624 4984.312012 9989.500000 29.968500 1.997900 3995.800049
340300.000000 7452200.000000 45 14 0 19960.832031 49.902084 9.980416 4990.208008 9984.498047 29.953493 1.996900 3993.799316
340300.000000 7452300.000000 36 22 4 11004.906250 35.015610 1.000446 6002.677246 10041.224609 30.123672 2.008245 4016.489746
340300.000000 7452400.000000 47 13 0 19936.373047 49.840927 9.968187 4984.093262 10001.640625 30.004921 2.000328 4000.656250
340300.000000 7452500.000000 45 14 0 19960.832031 49.902084 9.980416 4990.208008 9984.416016 29.953247 1.996883 3993.766357
340300.000000 7452600.000000 46 40 2 10442.375000 32.170204 1.582621 4851.417969 10069.626953 30.208881 2.013926 4027.850830
340300.000000 7452700.000000 11 8 2 10335.012695 28.077723 1.658324 4498.496582 9905.003906 29.715012 1.981001 3962.001465
340300.000000 7452800.000000 48 13 0 19936.490234 49.841232 9.968246 4984.122559 10007.195312 30.021585 2.001439 4002.878174
340300.000000 7452900.000000 47 15 0 19934.347656 49.835873 9.967175 4983.586914 10003.024414 30.009073 2.000605 4001.209717
340300.000000 7453000.000000 12 4 5 9996.697266 19.993408 1.999340 3498.848633 9941.356445 29.824070 1.988271 3976.542480
340300.000000 7453100.000000 43 49 5 10073.856445 30.221567 2.014772 4029.543457 10087.091797 30.261276 2.017418 4034.836914
340300.000000 7453200.000000 19 13 2 10399.423828 29.110447 1.591355 4666.020996 9964.503906 29.893511 1.992901 3985.801514
340300.000000 7453300.000000 45 47 5 10077.350586 30.232046 2.015471 4030.941162 10082.416016 30.247248 2.016483 4032.966309
340300.000000 7453400.000000 20 1 2 10403.406250 28.534262 1.594081 4635.814453 9983.268555 29.949806 1.996654 3993.307373
340300.000000 7453500.000000 33 24 4 10988.171875 34.896160 1.038653 5940.581055 10041.415039 30.124245 2.008283 4016.565918
340300.000000 7453600.000000 42 44 5 10075.230469 30.225685 2.015046 4030.093506 10080.159180 30.240477 2.016032 4032.063477
340300.000000 7453700.000000 47 13 0 19936.373047 49.840927 9.968187 4984.093262 10002.137695 30.006413 2.000427 4000.854980
340300.000000 7453800.000000 16 11 2 10382.407227 28.807535 1.609101 4620.202637 9960.093750 29.880281 1.992019 3984.037598
340300.000000 7453900.000000 35 33 5 10061.941406 30.185823 2.012388 4024.776611 10061.432617 30.184299 2.012287 4024.573242
340300.000000 7454000.000000 47 46 5 10081.215820 30.243649 2.016243 4032.486084 10080.962891 30.242887 2.016192 4032.385010
340300.000000 7454100.000000 45 14 0 19960.832031 49.902084 9.980416 4990.208008 9984.496094 29.953487 1.996899 3993.798340
340300.000000 7454200.000000 11 1 5 9984.661133 19.969324 1.996932 3494.631348 9949.955078 29.849863 1.989991 3979.981934
340300.000000 7454300.000000 15 9 2 10372.548828 28.594534 1.619858 4591.176758 9924.654297 29.773964 1.984931 3969.861816
340300.000000 7454400.000000 42 45 5 10074.675781 30.224056 2.014935 4029.872070 10081.151367 30.243454 2.016230 4032.460449
340300.000000 7454500.000000 48 17 4 10988.583984 34.963680 0.998962 5993.773438 10009.832031 30.029495 2.001966 4003.932861
340300.000000 7454600.000000 18 13 2 10392.514648 29.027712 1.598458 4649.574707 9960.843750 29.882532 1.992169 3984.337646
340300.000000 7454700.000000 41 37 5 10076.855469 30.230568 2.015370 4030.741699 10066.644531 30.199934 2.013329 4026.657715
340300.000000 7454800.000000 46 35 4 10834.756836 34.268452 1.108432 5745.260742 10062.416992 30.187252 2.012483 4024.966797
340300.000000 7454900.000000 41 49 5 10068.428711 30.205288 2.013686 4027.371826 10089.903320 30.269711 2.017981 4035.961426
340300.000000 7455000.000000 48 13 0 19936.490234 49.841232 9.968246 4984.122559 10007.337891 30.022015 2.001467 4002.935059
340300.000000 7455100.000000 20 4 0 20089.343750 50.223362 10.044673 5022.335938 9926.433594 29.779301 1.985287 3970.573486
340300.000000 7455200.000000 20 4 0 20089.343750 50.223362 10.044673 5022.335938 9926.066406 29.778198 1.985213 3970.426514
340300.000000 7455300.000000 49 45 5 10083.497070 30.250494 2.016700 4033.399414 10080.803711 30.242411 2.016161 4032.321533
340300.000000 7455400.000000 11 8 2 10335.012695 28.077723 1.658324 4498.496582 9903.433594 29.710302 1.980687 3961.373535
340300.000000 7455500.000000 40 37 5 10074.466797 30.223417 2.014894 4029.787109 10066.119141 30.198357 2.013224 4026.447754
340300.000000 7455600.000000 46 40 2 10442.375000 32.170204 1.582621 4851.417969 10069.605469 30.208817 2.013921 4027.842285
340300.000000 7455700.000000 11 8 2 10335.012695 28.077723 1.658324 4498.496582 9902.107422 29.706324 1.980422 3960.843018
340300.000000 7455800.000000 41 30 4 10922.076172 34.752052 0.992916 5957.495117 10047.430664 30.142292 2.009486 4018.972168
340300.000000 7455900.000000 47 13 0 19936.373047 49.840927 9.968187 4984.093262 10001.654297 30.004961 2.000331 4000.661621
340300.000000 7456000.000000 11 8 2 10335.012695 28.077723 1.658324 4498.496582 9908.689453 29.726070 1.981738 3963.475830
340300.000000 7456100.000000 15 9 2 10372.548828 28.594534 1.619858 4591.176758 9920.699219 29.762096 1.984140 3968.279541
340300.000000 7456200.000000 44 46 5 10075.733398 30.227213 2.015146 4030.292725 10081.890625 30.245670 2.016378 4032.756104
